Commodity,Geolocation,Annual 1994,Annual 1995,Annual 1996,Annual 1997,Annual 1998,Annual 1999,Annual 2000,Annual 2001,Annual 2002,Annual 2003,Annual 2004,Annual 2005,Annual 2006,Annual 2007,Annual 2008,Annual 2009,Annual 2010,Annual 2011,Annual 2012,Annual 2013,Annual 2014,Annual 2015,Annual 2016,Annual 2017,Annual 2018
Fish  and Seafood (ND),....Marinduque,35.69786,38.977205,40.986803,47.435513,43.046391,45.985803,49.615077,51.114777,50.974805,49.290142,53.179364,56.568686,60.002999,63.70226,67.986403,74.020196,84.988002,96.430714,100,102.3,109,109.1,109.4,116.3,129.8
Fish  and Seafood (ND),....Mindoro Occidental,34.511662,37.76725,42.01895,44.478863,49.562682,53.036929,56.978863,61.740768,62.76725,60.714286,65.518707,69.891885,72.880224,74.720603,80.102041,85.963314,88.319971,93.318756,100,103.9,104.5,109.5,112.4,114.8,134.7
Fish  and Seafood (ND),....Mindoro Oriental,29.767503,35.939133,39.687827,44.85371,49.60815,54.630355,60.873824,66.242163,69.115726,65.954807,67.900993,76.430251,78.382968,83.359457,84.384796,83.032915,90.412748,97.139498,100,102.1,104.8,114.1,127.5,132.6,145.5
Fish  and Seafood (ND),....Palawan,35.348174,36.489726,39.092466,41.757991,43.944064,48.881279,53.493151,53.80137,54.577626,55.039954,57.962329,58.795662,68.498858,73.510274,78.824201,86.626712,88.681507,90.348174,100,102.1,101.2,115.5,111.9,116.5,138.3
Fish  and Seafood (ND),....Romblon,30.371457,32.683284,37.629521,40.537634,42.204301,45.16129,48.308895,49.755621,50.97263,50.254154,54.012708,54.819159,58.651026,61.339198,64.687195,68.729228,76.378299,88.523949,100,106.2,112.8,122,121.6,123.7,133.5
Fish  and Seafood (ND),..Region V (Bicol Region),30.103402,34.584167,37.830776,40.243496,43.651323,48.87147,53.052035,54.313987,56.710029,56.521014,61.107405,64.448521,66.722259,69.874361,74.677563,79.975539,84.784301,90.827218,100,102.4,103.5,107.3,103.6,110,127.8
Fish  and Seafood (ND),....Albay,36.44306,38.471408,40.817449,43.811095,46.047165,50.720919,56.977028,61.32087,63.526393,63.544721,66.874389,70.460655,73.319892,78.641251,87.829912,90.640274,90.854106,94.666422,100,104.4,108.2,114.4,109.5,116.8,132.5
Fish  and Seafood (ND),....Camarines Norte,32.780107,34.503843,37.066154,38.39972,40.793152,46.756348,49.691358,51.880969,55.81761,56.382483,64.442115,68.489401,69.887025,74.772886,77.748661,80.048917,83.706033,89.430468,100,98.2,95.1,100.4,102.9,111.1,130.4
Fish  and Seafood (ND),....Camarines Sur,28.420067,34.383008,35.467179,37.182141,39.764439,46.742559,49.1918,48.546225,49.566332,50.507589,54.578159,57.0274,59.136606,61.369012,62.881924,70.663316,78.927656,88.764045,100,104.3,109,115.4,111.1,118.9,138.8
Fish  and Seafood (ND),....Catanduanes,30.462831,32.504735,46.141098,42.779356,44.844934,52.580492,57.765152,57.788826,56.94839,57.913116,60.511364,67.524858,71.034564,76.290246,81.78267,86.197917,92.02178,99.088542,100,104.2,105.6,109.1,108.4,111.4,125.8
Fish  and Seafood (ND),....Masbate,27.708333,34.134615,39.71688,44.588675,48.098291,48.846154,54.994658,56.314103,59.834402,57.366453,60.19765,63.018162,64.102564,67.676282,70.069444,77.318376,81.089744,86.169872,100,103.6,104.1,103.7,100.7,107,127.6
Fish  and Seafood (ND),....Sorsogon,27.952053,31.497067,35.507524,37.694466,45.058659,51.51747,55.087988,56.739352,61.081357,60.335374,68.573068,73.048967,76.511094,77.327212,88.013262,89.932415,94.044887,95.288192,100,95.9,87.9,85.5,78.6,79.7,93.1
Fish  and Seafood (ND),..Region VI (Western Visayas),33.65685,36.005132,38.247434,41.52722,44.371932,48.354529,53.558679,55.672691,56.894244,54.395359,57.412985,61.55734,66.934404,70.091477,80.176261,86.562918,87.23784,90.785364,100,102,106.2,112.1,111.8,116.7,136.9
Fish  and Seafood (ND),....Aklan,33.326591,36.44822,39.097896,43.102751,49.946063,53.398058,55.906149,60.281823,67.104908,65.43959,70.523193,76.469795,80.912891,80.993797,88.093312,92.961165,93.197141,88.093312,100,107,114.9,122.6,109.9,118.9,141.1
Fish  and Seafood (ND),....Antique,36.174968,40.197957,44.163474,51.328225,54.750958,56.155811,63.882503,68.039591,67.464879,67.024266,68.742018,74.489144,76.634738,79.533844,90.938697,95.670498,100.862069,101.245211,100,97.7,99.7,101.9,95.9,102.4,118.1
Fish  and Seafood (ND),....Capiz,25.962455,26.486564,30.279207,35.429769,38.279017,42.529064,49.04231,51.376977,54.045169,54.969506,56.251191,55.69373,57.175529,61.43987,75.281113,81.336954,84.853249,90.356394,100,99.9,105.1,109.2,109.4,113.6,128.2
Fish  and Seafood (ND),....Iloilo,33.751928,35.575017,36.775722,39.716898,40.598149,44.927297,48.865389,49.757656,50.919806,51.173166,53.646178,58.267239,66.099361,72.543512,82.215246,89.771976,89.243225,92.790262,100,103.4,103.6,112.1,109.3,116.6,141.5
Fish  and Seafood (ND),....Negros Occidental,35.716667,38.666667,40.844444,42.966667,46.505556,50.6,56.294444,58.322222,58.394444,52.294444,55.822222,60.622222,66.677778,67.655556,76.983333,83.333333,82.95,88.422222,100,101.4,108.3,113.2,118.1,120.5,139.3
Fish  and Seafood (ND),....Guimaras,.,.,.,.,.,.,55.469327,60.723085,62.546194,60.242671,69.894063,75.554324,73.922148,77.512934,88.482385,92.22715,97.597931,89.560237,100,102.9,103.5,103,104.5,106.1,118.6
Fish  and Seafood (ND),..Region VII (Central Visayas),28.670771,30.888053,33.863429,35.961012,36.952804,41.923165,47.229822,52.753078,56.344049,57.53534,60.185819,64.021888,68.399453,70.901733,80.933653,84.427725,87.4829,94.499544,100,107.9,115.9,116,120.1,128.5,145.8
Fish  and Seafood (ND),....Bohol,26.227605,29.219199,32.277151,33.759124,35.362752,41.887857,45.266534,49.646096,53.881885,54.556514,58.289095,61.125857,66.345941,67.650962,76.913294,80.153727,85.053086,92.136695,100,101.3,106,105.9,99,112.9,136.9
Fish  and Seafood (ND),....Cebu,29.385033,30.565392,33.415958,35.977337,36.898017,42.30406,49.297686,54.745042,58.173985,59.80288,62.075071,66.80831,70.82153,75.289188,82.760859,87.228517,87.576723,94.21034,100,113,122.5,121.1,130.5,136.7,154.3
Fish  and Seafood (ND),....Negros Oriental,28.809374,32.912989,36.002522,37.436948,37.899327,40.095628,42.7438,49.779319,53.152585,53.662253,56.326187,58.748424,63.046448,61.54897,79.928541,80.700925,89.911728,98.092686,100,98.4,104.7,110.2,108.8,118.9,129.1
Fish  and Seafood (ND),....Siquijor,33.813168,41.047133,44.582119,46.871963,48.730564,51.147959,53.279883,57.732021,61.558552,62.178086,63.921283,66.065355,72.934888,69.211613,78.316327,83.637026,82.974976,87.937318,100,105.8,112,107.8,104.8,113.7,124.3
Fish  and Seafood (ND),..Region VIII (Eastern Visayas),35.699176,39.545758,43.798709,44.784012,48.30216,50.139167,53.184146,55.666889,56.835894,56.841461,59.741706,63.593854,66.811401,68.848809,76.820307,81.446226,85.921844,92.690937,100,104.1,108.1,112.4,112.8,117.3,135.1
Fish  and Seafood (ND),....Eastern Samar,34.236375,39.147655,45.923109,47.222222,49.292353,50.396071,56.384664,65.774187,62.257076,59.796155,60.973807,61.602239,63.376637,66.608576,74.704267,83.460076,80.360161,83.703,100,108.8,121.8,128.7,112.3,117.9,137.2
Fish  and Seafood (ND),....Leyte,37.040598,41.923077,46.308761,46.725427,50.587607,52.799145,55.058761,54.396368,56.260684,56.159188,57.483974,61.388889,64.09188,65.523504,72.099359,78.007479,84.444444,92.473291,100,102.5,106.8,110.1,114.4,111.5,131.3
Fish  and Seafood (ND),....Northern Samar,30.567106,32.316932,35.770386,35.30261,37.785863,41.349041,42.463617,48.723724,51.807577,51.951952,59.57496,65.690691,69.300069,72.655348,78.164703,79.770155,84.534535,92.509818,100,105.3,101.9,110.1,111.4,119.2,139.9
Fish  and Seafood (ND),....Western Samar,40.906826,43.815396,47.764076,50.928002,54.191579,53.936223,59.896612,64.667414,63.882661,63.596163,68.011958,72.490035,74.750872,74.277529,89.212755,89.798206,90.009965,95.061036,100,109.8,114.4,115.8,121.9,128.6,147.9
Fish  and Seafood (ND),....Southern Leyte,25.612177,26.560777,28.568277,30.493051,35.202956,37.017428,39.901831,44.32495,48.643283,51.130598,56.546437,59.64593,66.181337,73.213104,80.140084,83.818663,91.550849,97.275535,100,104.7,118.5,122.3,119.3,141.6,123.9
Fish  and Seafood (ND),....Biliran,.,.,.,.,.,.,59.433003,58.670226,56.712433,60.246631,61.912026,66.55225,76.284007,76.709891,84.09611,88.52657,96.54208,101.525553,100,100,102.6,105.4,101.6,117.3,133.8
Fish  and Seafood (ND),..Region IX (Zamboanga Peninsula),33.217079,37.872543,40.911012,40.874022,44.668146,48.657789,51.220672,50.174382,55.944832,52.54703,55.47453,59.886916,63.411541,67.945466,77.388501,75.729233,78.984358,96.655041,100,97.8,98.6,102.1,99.2,110.4,124.6
Fish  and Seafood (ND),....Zamboanga Del Norte,38.650998,40.577377,42.391071,41.908135,46.216999,52.307362,52.29663,51.137583,56.337197,55.677184,59.32067,63.039279,64.402232,68.764756,71.238463,76.309294,77.591758,93.941833,100,96.1,95.7,96.5,89.7,106,121.4
Fish  and Seafood (ND),....Zamboanga Del Sur,31.98349,38.649041,42.648371,42.893797,46.619813,49.576082,53.904507,52.839134,59.348505,54.032798,56.665551,61.825078,66.928826,73.711513,86.852967,88.253012,87.020303,98.393574,100,100,102.2,106.2,104.2,113.8,127.4
Fish  and Seafood (ND),....Zamboanga Sibugay,.,.,.,.,.,.,.,.,.,.,.,.,56.333333,58.624413,72.802817,58.079812,69.56338,97.934272,100,97.4,95.7,102.6,98.4,106.2,122.1
Fish  and Seafood (ND),....City of Isabela,.,.,.,.,.,.,.,.,.,.,.,.,83.070321,83.374862,89.46567,96.234773,96.899225,96.137874,100,78.2,78.4,76.5,98.7,112.2,118.9
Fish  and Seafood (ND),..Region X (Northern Mindanao),30.031243,33.080155,35.310278,37.346477,41.014867,44.62939,48.340875,50.614092,51.152769,51.944624,56.162465,59.701573,64.641241,69.365438,78.894635,85.552683,89.77591,96.902607,100,104.2,106.6,108.7,107.7,114,126.6
Fish  and Seafood (ND),....Bukidnon,31.009296,33.438468,34.550686,36.586985,41.766268,42.740151,46.375609,48.96525,49.651394,52.335104,56.883577,60.978309,66.417663,71.181939,79.177734,86.830456,88.086543,97.996901,100,100.9,106.4,108.9,108.2,111.8,123.6
Fish  and Seafood (ND),....Camiguin,34.106183,35.31026,38.082437,42.237903,44.125224,48.420699,56.2444,68.066756,65.423387,58.730959,61.167115,62.33759,67.198701,70.928539,80.964382,86.72155,91.453853,96.550179,100,103.6,103,110.5,109.8,113.2,110.3
Fish  and Seafood (ND),....Lanao Del Norte,30.61756,33.407738,37.717014,38.969494,43.340774,50.16121,54.786706,54.6813,56.808036,57.601687,63.529266,68.043155,74.404762,78.621032,88.405258,88.802083,92.925347,95.727927,100,101.9,103.7,100.1,98.3,106.2,118.8
Fish  and Seafood (ND),....Misamis Occidental,27.123274,33.039579,35.265925,36.631622,40.568955,45.25871,48.73222,47.794269,49.422799,49.92785,54.262008,58.137497,61.842919,66.213152,78.164296,83.348794,88.739435,93.274583,100,114,112.7,118.2,116.2,123.7,138.3
Fish  and Seafood (ND),....Misamis Oriental,30.067437,32.032755,34.60501,37.432563,38.395954,42.962428,45.910405,50.659923,49.431599,48.603083,51.348748,53.420039,57.808285,63.155106,72.745665,83.193642,90.891137,98.945087,100,104.7,106.4,110.1,109.8,117,130.5
Fish  and Seafood (ND),..Region XI (Davao Region),30.508117,32.732448,35.273034,37.666034,41.223909,41.534894,44.144002,45.756905,47.886359,49.88404,55.255113,59.403331,63.245836,65.412186,72.854733,78.194181,86.812144,95.303605,100,102.2,99.7,106.2,101.2,108.7,121.6
Fish  and Seafood (ND),....Davao Del Norte,29.21613,30.638779,33.168457,35.54739,37.662521,37.959299,40.536084,41.775014,43.376672,44.040889,48.968344,52.760505,56.524402,59.162427,64.410213,71.419823,83.672508,95.840399,100,97.7,90.7,95.1,85.3,94.3,105.2
Fish  and Seafood (ND),....Davao Del Sur,30.127802,33.160486,35.197989,36.947413,42.200922,41.504295,42.976116,45.013618,46.831133,50.157134,55.112089,59.124241,62.858789,65.964802,73.71674,80.630631,86.795516,95.228368,100,99.8,95.4,104.6,99.9,107.3,120.6
Fish  and Seafood (ND),....Davao Oriental,32.10996,35.499424,39.054404,43.069948,48.042602,51.719919,57.469775,59.391192,64.709269,69.099021,76.885435,82.57772,86.355786,84.038572,101.806275,96.135579,102.828152,93.947899,100,112,115.9,115.8,112.4,119.2,132.8
Fish  and Seafood (ND),....Compostela Valley,.,.,.,.,.,.,.,.,.,.,.,.,61.919505,64.122807,69.200206,75.134159,83.488132,95.299278,100,111,117.9,120.7,120.7,127.1,140.3
Fish  and Seafood (ND),..Region XII (SOCCSKSARGEN),38.090441,39.842176,43.037833,45.550705,49.205283,49.725767,52.020372,52.770316,54.393329,55.523842,59.004925,62.407656,67.159167,68.166555,74.250056,81.799866,86.943139,95.226103,100,104.9,107.4,113,113.6,119.3,132.6
Fish  and Seafood (ND),....North Cotabato,37.681624,39.129274,41.383547,41.752137,45.544872,47.41453,48.616453,49.268162,51.05235,52.099359,55.240385,60.032051,64.107906,66.415598,73.333333,81.853632,89.321581,97.612179,100,106.1,107.9,112.2,112.2,116.2,132.8
Fish  and Seafood (ND),....South Cotabato,33.985133,35.326438,37.734324,41.257272,46.69791,47.123465,49.024995,50.452489,52.833441,53.695324,58.909718,60.601164,64.641241,61.79164,69.478561,80.031243,84.884723,93.465848,100,106.4,106.5,111.5,113.3,121.3,135.4
Fish  and Seafood (ND),....Sultan Kudarat,39.661228,41.757308,47.071153,53.585996,55.670746,51.43893,51.167007,48.95196,51.495581,53.404713,58.486291,62.072286,67.980965,68.575799,73.753682,79.413098,79.611375,89.134376,100,104.7,106.6,111.7,112.8,118.8,127.7
Fish  and Seafood (ND),....Saranggani,.,.,.,.,.,.,63.408475,65.33629,66.35255,69.154964,69.130328,71.686376,73.897512,76.829268,81.374723,86.061838,89.923627,97.450111,100,103.4,105.1,109.5,103.9,113.5,134.2
Fish  and Seafood (ND),....City of Cotabato,47.678019,51.812436,58.159185,56.566047,53.083075,58.649381,61.384159,66.092621,63.144995,60.519866,62.777348,64.899381,77.392931,80.637255,82.269092,85.132869,93.317853,98.72936,100,99.4,111.3,122.4,123.8,124.9,130.8
Fish  and Seafood (ND),..Region XIII (Caraga),28.546419,29.956983,32.362945,35.82433,37.595038,41.501601,44.802921,47.784114,48.159264,48.559424,52.861144,56.587635,60.019008,62.244898,72.103842,80.102041,82.467987,93.627451,100,100.8,102.6,109.3,108.7,113.1,127
Fish  and Seafood (ND),....Agusan Del Norte,25.90799,26.860371,29.039548,30.451977,32.800646,36.33979,39.52381,43.583535,42.542373,41.606134,47.457627,47.744149,48.42615,47.998386,58.769169,72.389023,77.639225,90.347054,100,102.1,101,110.4,110.1,108.4,124.2
Fish  and Seafood (ND),....Agusan Del Sur,31.21308,32.209916,33.78692,38.586498,37.146624,40.063291,45.348101,48.565401,50.748945,51.228903,54.309072,61.107595,63.285865,65.295359,74.636076,83.860759,81.977848,94.614979,100,101.1,102.8,106.1,105.1,111.4,123.5
Fish  and Seafood (ND),....Surigao Del Norte,26.700238,29.147715,32.282868,35.217674,41.390513,45.673598,49.139051,52.766948,53.833658,52.165909,58.392896,59.632878,64.982673,66.119775,77.636994,85.147282,82.537362,94.991336,100,104.5,104.8,110,112.5,120.2,138.2
Fish  and Seafood (ND),....Surigao Del Sur,28.840361,30.195783,32.986948,36.777108,38.14759,43.007028,44.267068,45.903614,44.839357,47.47992,50.672691,55.251004,60.240964,65.065261,73.674699,77.354418,85.798193,93.564257,100,95.6,102.1,111.1,108.1,113.9,126.2
Fish  and Seafood (ND),....Dinagat Island,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,104.5,104.5,110.2,110.6,115.6,125
Fish  and Seafood (ND),..Autonomous Region in Muslim Mindanao (ARMM),21.822542,23.840927,27.423062,29.091727,33.91287,37.804756,42.850719,46.597722,49.605316,50.67446,52.41307,55.695444,59.952038,62.210232,67.650879,74.060751,79.656275,93.515188,100,112.5,124.2,125.6,120.4,123.2,142.5
Fish  and Seafood (ND),....Basilan,41.842767,44.477987,46.91195,49.056604,50.559748,51.45283,57.377358,64.968553,67.622642,67.132075,66.339623,73.440252,75.459119,77.226415,81.805031,83.150943,86.616352,89.100629,100,114.9,116.7,116.6,122.3,125.8,149.8
Fish  and Seafood (ND),....Lanao Del Sur,33.640082,35.972648,40.529141,43.896984,51.009714,55.82183,57.924335,57.707055,64.238241,70.021728,71.472393,74.220348,76.687117,77.747955,89.052914,92.874489,95.954755,98.127556,100,103.9,107.2,108.7,109,116.4,129.3
Fish  and Seafood (ND),....Maguindanao,32.455853,36.723349,44.435361,43.666885,49.171572,48.751908,51.340746,53.673425,55.749945,57.041639,58.393285,62.688031,65.407674,69.173752,76.842163,84.276215,89.241334,95.727055,100,112.4,118.8,126.2,127,127.6,137.3
Fish  and Seafood (ND),....Sulu,12.309567,12.81231,16.560024,19.063579,25.888686,32.129799,39.269754,46.815966,50.802356,50.949624,52.94028,55.393053,60.928296,63.218566,65.254926,74.832419,85.588056,102.381678,100,127.6,168.1,165.5,138.4,135.5,184.5
Fish  and Seafood (ND),....Tawi-Tawi,11.073737,13.12162,13.946049,14.98483,17.378974,22.107901,27.314998,27.430418,28.060282,28.393352,31.585543,33.732357,39.582509,41.640285,47.137581,52.235853,53.838544,79.850943,100,104.3,104.3,100.4,99.5,105.8,106.7
